No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,
288,2013,3,12,23,128,52,38,77,1700,7,5.3,1019.5,-6.3,0,2.5,HIGH
289,2013,3,13,0,83,22,42,78,1300,7,4.5,1020.3,-9,0,3.5,MEDIUM
290,2013,3,13,1,27,27,29,44,600,37,3.4,1020.8,-9.3,0,1.6,MEDIUM
291,2013,3,13,2,10,10,11,18,300,67,2.3,1021.2,-9.9,0,1.5,LOW
292,2013,3,13,3,15,15,11,17,300,73,1.5,1021.8,-11.3,0,1.1,LOW
293,2013,3,13,4,3,6,14,27,400,73,0.7,1022.6,-10.2,0,1.2,LOW
294,2013,3,13,5,12,6,14,30,400,73,0.3,1023.3,-10.5,0,1.5,LOW
295,2013,3,13,6,13,NA,15,43,500,73,0.1,1024.4,-10.7,0,0.9,LOW
296,2013,3,13,7,13,2,20,50,600,73,2.2,1025.7,-11,0,1.8,LOW
297,2013,3,13,8,7,7,24,62,600,73,3,1027.1,-12.1,0,4,LOW
298,2013,3,13,9,7,13,20,40,500,73,4,1027.5,-13.4,0,3.4,LOW
299,2013,3,13,10,16,14,10,25,400,73,4.7,1027.4,-13.7,0,2.3,LOW
300,2013,3,13,11,10,6,6,17,300,78,5.7,1026.7,-11.9,0,2.9,LOW
301,2013,3,13,12,8,6,5,15,300,84,6.1,1026,-15.9,0,1.5,LOW
302,2013,3,13,13,14,6,4,14,300,90,7.1,1024.9,-15,0,1.4,LOW
303,2013,3,13,14,12,6,5,15,300,93,8.3,1024.3,-16.1,0,0.9,LOW
304,2013,3,13,15,7,6,6,18,400,93,8.2,1023.9,-14.8,0,2.8,LOW
305,2013,3,13,16,3,6,7,21,400,93,8,1024,-14.3,0,1.8,LOW
306,2013,3,13,17,7,12,7,32,400,93,7,1024.5,-14.5,0,1.7,LOW
307,2013,3,13,18,25,28,13,66,600,93,6,1025.3,-13.1,0,1.5,MEDIUM
308,2013,3,13,19,36,42,12,59,600,93,5.6,1025.8,-12,0,2,MEDIUM
309,2013,3,13,20,33,34,10,62,600,93,5,1026.3,-11.6,0,1.4,MEDIUM
310,2013,3,13,21,24,31,10,61,600,93,4.8,1026.6,-11.8,0,1.8,MEDIUM
311,2013,3,13,22,35,24,14,56,700,93,3.8,1026.6,-6.8,0,3,MEDIUM
312,2013,3,13,23,45,59,20,58,800,93,2.4,1026.9,-4.8,0,2.9,MEDIUM
313,2013,3,14,0,65,106,30,65,1300,93,1.6,1026.8,-5.6,0,3.3,MEDIUM
314,2013,3,14,1,60,68,29,55,1399,93,0.9,1026.9,-5.8,0,1.3,MEDIUM
315,2013,3,14,2,57,59,29,53,1200,93,0.2,1026.5,-6,0,2,MEDIUM
316,2013,3,14,3,72,56,26,60,NA,93,-0.7,1026.2,-5.9,0,2.1,MEDIUM
317,2013,3,14,4,58,65,24,61,1500,93,-1.2,1026.1,-4.7,0,1.4,MEDIUM
318,2013,3,14,5,85,62,32,75,1600,93,-1.1,1026.4,-4.8,0,1.3,MEDIUM
319,2013,3,14,6,69,70,26,72,1500,93,-1,1026.4,-4.2,0,0.9,MEDIUM
320,2013,3,14,7,55,63,22,69,1500,93,-0.1,1026.8,-4.4,0,1.3,MEDIUM
321,2013,3,14,8,79,79,29,68,1500,93,1.5,1026.8,-4.8,0,1.2,MEDIUM
322,2013,3,14,9,89,102,39,69,1700,93,2.9,1026.3,-5,0,1,MEDIUM
323,2013,3,14,10,100,102,47,71,1600,93,4.4,1025.1,-4.9,0,1.2,MEDIUM
324,2013,3,14,11,111,115,47,77,1700,93,5.5,1024.2,-4.7,0,1.8,MEDIUM
325,2013,3,14,12,120,122,48,85,1700,93,8.1,1023.1,-5.7,0,2.7,HIGH
326,2013,3,14,13,102,106,89,74,1300,93,8.9,1021.8,-6.1,0,3.1,MEDIUM
327,2013,3,14,14,89,99,118,59,1000,92,9.8,1021,-6.1,0,4.3,MEDIUM
328,2013,3,14,15,85,91,112,52,1000,90,9.2,1020.4,-6.7,0,3.2,MEDIUM
329,2013,3,14,16,79,88,114,66,1000,81,8.7,1020.1,-6.3,0,2.1,MEDIUM
330,2013,3,14,17,81,103,113,67,1100,73,7.7,1020.2,-5.4,0,2.9,MEDIUM
331,2013,3,14,18,89,106,97,82,1100,73,6.9,1020.4,-4.8,0,1.1,MEDIUM
332,2013,3,14,19,90,110,90,97,1200,73,6.8,1020.6,-4.3,0,1.2,MEDIUM
333,2013,3,14,20,92,108,89,102,1200,73,5.1,1020.6,-3.7,0,1.3,MEDIUM
334,2013,3,14,21,97,122,80,108,1399,73,5,1020.5,-3.3,0,1.6,MEDIUM
335,2013,3,14,22,145,150,85,112,1600,73,3.8,1020.3,-3.3,0,1.1,HIGH
336,2013,3,14,23,130,154,68,110,2100,73,2.2,1019.8,-3.3,0,1.2,HIGH
337,2013,3,15,0,135,160,57,110,2399,73,1.3,1019.7,-3.2,0,0.5,HIGH
338,2013,3,15,1,168,171,46,106,2700,73,0.5,1019.2,-2.4,0,0.7,HIGH
339,2013,3,15,2,185,199,53,113,2899,73,0.7,1018.6,-3,0,1,HIGH
340,2013,3,15,3,188,203,55,110,3299,73,0.7,1018.3,-3,0,1,HIGH
341,2013,3,15,4,202,215,49,106,3600,73,-0.4,1018.2,-3.1,0,0,HIGH
342,2013,3,15,5,211,227,46,106,3399,73,-1,1018.2,-2.7,0,0.8,HIGH
343,2013,3,15,6,202,214,44,106,3100,73,-1.2,1017.9,-2.6,0,0,HIGH
344,2013,3,15,7,186,190,47,101,2899,73,1.8,1018.4,-1.8,0,0.7,HIGH
345,2013,3,15,8,162,151,87,94,2100,73,3.7,1018.5,-2.3,0,1.1,HIGH
346,2013,3,15,9,134,159,123,92,1899,73,5,1017.6,-2.4,0,1.1,HIGH
347,2013,3,15,10,135,160,124,92,2000,8,7.1,1016.8,-2.6,0,1,HIGH
348,2013,3,15,11,198,203,102,98,2100,14,8.7,1016.1,-2.3,0,1.5,HIGH
349,2013,3,15,12,208,214,103,111,2200,18,9.9,1015,-2.8,0,0.5,HIGH
350,2013,3,15,13,227,228,99,133,2399,73,11.1,1013.8,-2.4,0,1.8,HIGH
351,2013,3,15,14,250,255,101,153,2600,73,11.8,1013.2,-0.7,0,2.1,HIGH
352,2013,3,15,15,272,294,98,152,2399,60,12,1012.9,-0.5,0,1.7,HIGH
353,2013,3,15,16,237,271,91,107,1800,59,12,1012.8,-0.2,0,2.1,HIGH
354,2013,3,15,17,230,253,89,96,1700,59,11,1013.3,0.4,0,1.7,HIGH
355,2013,3,15,18,262,262,83,101,1700,59,10.4,1013.9,0.4,0,1,HIGH
356,2013,3,15,19,230,268,84,105,1700,59,8.1,1014.6,0.8,0,0.5,HIGH
357,2013,3,15,20,244,278,92,125,1899,59,6.9,1015.4,1.2,0,0,HIGH
358,2013,3,15,21,249,274,89,139,2000,59,6.4,1016.4,1.3,0,0.4,HIGH
359,2013,3,15,22,278,278,86,136,2399,59,7.4,1017.1,1,0,0,HIGH
360,2013,3,15,23,272,276,71,128,2799,59,6.9,1017.4,1.2,0,1.3,HIGH
361,2013,3,16,0,328,342,70,146,3700,59,5.9,1017.6,1,0,0.9,HIGH
362,2013,3,16,1,339,340,68,144,3200,59,7,1018,0,0,1.7,HIGH
363,2013,3,16,2,279,288,74,129,2600,59,6.4,1018.3,-0.8,0,2,HIGH
364,2013,3,16,3,278,284,72,125,2399,59,6.2,1018.6,-0.5,0,2.6,HIGH
365,2013,3,16,4,301,268,67,109,2100,59,6,1019.4,-0.7,0,2.4,HIGH
366,2013,3,16,5,298,258,64,99,1899,59,5.1,1020.3,-0.9,0,0.9,HIGH
367,2013,3,16,6,297,253,56,97,2000,59,5.3,1021.2,-0.8,0,1.7,HIGH
368,2013,3,16,7,304,258,56,97,2200,59,6.1,1022.1,-0.2,0,0.4,HIGH
369,2013,3,16,8,300,252,80,100,2200,59,8.5,1022.3,-0.5,0,1.1,HIGH
370,2013,3,16,9,296,252,94,98,2100,59,11.1,1022.3,-1,0,1,HIGH
371,2013,3,16,10,279,238,100,94,2100,59,13.1,1021.7,-1.7,0,1.7,HIGH
372,2013,3,16,11,240,192,90,88,2100,59,14,1021.3,-1.6,0,1.2,HIGH
373,2013,3,16,12,207,148,82,74,2100,80,14,1020.3,-2.5,0,2.3,HIGH
374,2013,3,16,13,162,168,87,69,2200,103,14.2,1019.2,-1.5,0,2.4,HIGH
375,2013,3,16,14,217,164,81,72,2200,104,14.1,1018.3,-1.2,0,2.5,HIGH
376,2013,3,16,15,196,149,75,68,2100,107,13.9,1017.6,-0.6,0,2.7,HIGH
377,2013,3,16,16,163,187,84,83,2600,107,13.3,1016.8,-0.4,0,2.5,HIGH
378,2013,3,16,17,220,170,89,86,2899,107,12.4,1016.7,2,0,2.4,HIGH
379,2013,3,16,18,184,143,75,86,2600,107,11,1016.6,1.8,0,2.1,HIGH
380,2013,3,16,19,171,212,67,96,2500,107,10,1016.8,2.1,0,2.1,HIGH
381,2013,3,16,20,205,212,65,98,2100,107,9.2,1016.6,1.4,0,1.9,HIGH
382,2013,3,16,21,233,152,68,96,2000,107,8.4,1015.9,0.4,0,1.7,HIGH
383,2013,3,16,22,187,152,64,88,1899,107,8.1,1015,-0.2,0,0.8,HIGH
384,2013,3,16,23,184,131,59,104,1899,107,7.9,1014.4,0.1,0,1.6,HIGH
385,2013,3,17,0,190,132,66,107,1700,107,7.6,1014,0.3,0,0.7,HIGH
386,2013,3,17,1,154,154,79,106,1800,107,6.6,1013.1,0.7,0,0.7,HIGH
387,2013,3,17,2,196,155,96,101,2299,107,5.7,1012,0.8,0,1.1,HIGH
388,2013,3,17,3,208,150,93,114,2600,107,6.6,1010.7,0.7,0,0.4,HIGH
389,2013,3,17,4,215,161,88,100,2299,107,6.4,1009.9,0.5,0,0.4,HIGH
390,2013,3,17,5,217,152,79,97,2100,107,6,1009.3,0.9,0,1,HIGH
391,2013,3,17,6,218,163,69,94,2000,107,5.3,1008,0.8,0,1.2,HIGH
392,2013,3,17,7,222,158,60,99,2200,107,5.8,1007.6,1.3,0,1,HIGH
393,2013,3,17,8,181,192,61,106,3000,107,7.8,1007.3,1.4,0,0.8,HIGH
394,2013,3,17,9,198,236,76,115,3200,107,9,1006.3,1.6,0,1.6,HIGH
395,2013,3,17,10,218,250,92,127,2899,107,10.3,1005.2,1.9,0,1.5,HIGH
396,2013,3,17,11,235,272,96,129,2700,107,11.9,1003.3,2.1,0,1,HIGH
397,2013,3,17,12,258,302,112,114,2500,107,13.7,1001.9,2.3,0,1.9,HIGH
398,2013,3,17,13,286,331,123,124,2600,107,14.9,1000.4,2.7,0,1.1,HIGH
399,2013,3,17,14,316,362,126,115,2700,107,15.9,999.2,3,0,2.4,HIGH
400,2013,3,17,15,338,356,106,99,2500,107,15.1,998.4,3.2,0,1.7,HIGH
401,2013,3,17,16,337,347,91,96,2399,107,15.8,997.8,3.2,0,0.6,HIGH
402,2013,3,17,17,339,354,84,108,2399,107,14.1,997.9,3.8,0,1.2,HIGH
403,2013,3,17,18,341,346,73,105,2399,107,12.4,997.8,3.9,0,1.3,HIGH
404,2013,3,17,19,350,359,63,130,2700,90,10.1,998,4.2,0,0.8,HIGH
405,2013,3,17,20,371,391,55,166,3200,107,11.2,998.2,4.2,0,1.3,HIGH
406,2013,3,17,21,412,450,63,183,3799,107,10.4,998.3,4.3,0,1.5,HIGH
407,2013,3,17,22,462,499,62,192,4299,107,8.7,997.7,4.1,0,0.8,HIGH
408,2013,3,17,23,515,460,63,174,4099,107,7.9,997.8,4.5,0,1,HIGH
409,2013,3,18,0,485,461,62,161,4200,107,8.4,997.9,3.8,0,1.1,HIGH
410,2013,3,18,1,481,430,62,161,3899,107,11.3,998,-5.7,0,2.4,HIGH
411,2013,3,18,2,309,411,62,112,2200,107,11.7,997.9,-8.8,0,2.7,HIGH
412,2013,3,18,3,53,108,9,34,NA,107,11.2,998.1,-10.4,0,3.8,MEDIUM
413,2013,3,18,4,30,34,6,34,300,107,10.3,998.7,-10.5,0,4.3,MEDIUM
414,2013,3,18,5,18,40,4,16,200,107,9.1,1000.8,-8.5,0,5.8,LOW
415,2013,3,18,6,15,65,6,15,300,107,7.8,1002,-11,0,8.3,LOW
416,2013,3,18,7,3,14,10,21,300,107,7.2,1003.8,-14.9,0,4.3,LOW
417,2013,3,18,8,10,6,3,19,200,107,6.8,1004.9,-16.6,0,2.6,LOW
418,2013,3,18,9,3,6,3,19,200,107,8.3,1005.9,-19.5,0,6.9,LOW
419,2013,3,18,10,3,6,3,16,200,107,9,1006.3,-20,0,3.2,LOW
420,2013,3,18,11,3,6,3,14,200,107,9.9,1006.1,-18.3,0,4.9,LOW
421,2013,3,18,12,6,6,3,12,200,107,10.8,1005.3,-18.6,0,3.5,LOW
422,2013,3,18,13,13,6,3,14,300,107,11.3,1004,-17.2,0,4.3,LOW
423,2013,3,18,14,12,6,5,14,300,107,11.2,1002.8,-17.2,0,2.7,LOW
424,2013,3,18,15,16,6,6,16,300,107,11.2,1002.3,-17.2,0,1.6,LOW
425,2013,3,18,16,16,6,6,17,300,95,10.2,1002,-17.1,0,3.2,LOW
426,2013,3,18,17,3,6,7,39,300,79,9.2,1002.6,-5.1,0,5,LOW
427,2013,3,18,18,29,101,8,41,400,76,6.3,1003.6,-4.2,0,6,MEDIUM
428,2013,3,18,19,73,220,40,68,1300,35,4.7,1005.4,-4.9,0,4.9,MEDIUM
429,2013,3,18,20,44,63,22,43,700,51,3.5,1006,-4.9,0,2.5,MEDIUM
430,2013,3,18,21,15,31,17,34,600,56,2.9,1006.5,-5.8,0,2.6,LOW
431,2013,3,18,22,9,15,16,40,700,48,2,1006.4,-5.6,0,2.8,LOW
432,2013,3,18,23,9,15,16,40,900,41,1.8,1007.5,-5.6,0,3.2,LOW
433,2013,3,19,0,4,16,17,46,700,36,1.5,1007.8,-5.4,0,2.8,LOW
434,2013,3,19,1,8,17,16,47,600,41,1.1,1008.1,-5.4,0,2.2,LOW
435,2013,3,19,2,6,11,16,41,600,31,0.9,1007.8,-5.8,0,2,LOW
436,2013,3,19,3,5,18,13,47,400,37,0.6,1007.9,-5.9,0,1.7,LOW
437,2013,3,19,4,3,7,11,40,400,36,0.5,1007.5,-5.9,0,1.6,LOW
438,2013,3,19,5,3,6,12,42,400,39,0.5,1007.7,-5.1,0,1.4,LOW
439,2013,3,19,6,3,6,11,38,500,42,0.4,1008.3,-4.8,0,1.1,LOW
440,2013,3,19,7,3,7,11,35,500,28,1.6,1008.9,-4.7,0,1.7,LOW
441,2013,3,19,8,15,30,16,43,600,31,2.5,1009.3,-3.8,0,2.1,LOW
442,2013,3,19,9,40,58,20,52,700,25,2.7,1009.8,-3.9,0,1.8,MEDIUM
443,2013,3,19,10,25,37,21,43,700,34,3.1,1009.9,-3.5,0,0.9,MEDIUM
444,2013,3,19,11,32,52,14,37,700,36,4.2,1009.5,-2.9,0,2.9,MEDIUM
445,2013,3,19,12,39,47,15,34,700,39,4.7,1009,-2.6,0,2.7,MEDIUM
446,2013,3,19,13,37,38,16,38,700,43,5,1009,-1.7,0,1.7,MEDIUM
447,2013,3,19,14,40,47,15,37,700,44,5.3,1009.2,-1.4,0,3.1,MEDIUM
448,2013,3,19,15,65,48,16,38,700,47,4.7,1009.8,-0.7,0,2.9,MEDIUM
449,2013,3,19,16,40,52,11,37,600,46,4.2,1010.8,1.1,0,1.9,MEDIUM
450,2013,3,19,17,38,39,8,40,600,41,2.9,1011.9,1.7,0.7,2.6,MEDIUM
451,2013,3,19,18,39,20,5,40,600,40,2.2,1013.4,1.3,0.5,1.4,MEDIUM
452,2013,3,19,19,20,22,3,42,900,32,2.1,1014.9,1.4,0.5,3.1,LOW
453,2013,3,19,20,56,26,3,48,1000,22,1.4,1016.3,0.8,0.7,2,MEDIUM
454,2013,3,19,21,88,53,4,53,1300,24,0.9,1017.1,0,0.6,2.4,MEDIUM
455,2013,3,19,22,90,66,4,44,1000,33,0.1,1017.9,-0.8,0.4,2.2,MEDIUM
456,2013,3,19,23,90,67,4,44,700,26,-0.5,1018.6,-1.2,0.8,1.6,MEDIUM
457,2013,3,20,0,64,49,3,36,700,27,-0.8,1019.7,-1.5,1.3,1.2,MEDIUM
458,2013,3,20,1,50,33,4,32,700,31,-1,1020.3,-1.6,1.6,1.1,MEDIUM
459,2013,3,20,2,47,24,6,30,1000,33,-1.2,1020.5,-1.8,0.7,0.9,MEDIUM
460,2013,3,20,3,46,24,6,37,900,24,-2.2,1021.2,-2.8,0.7,1.4,MEDIUM
461,2013,3,20,4,47,26,6,37,1000,18,-2.2,1021.1,-2.6,1,1.2,MEDIUM
462,2013,3,20,5,27,12,6,26,800,44,-4,1021.6,-4.5,0.8,0,MEDIUM
463,2013,3,20,6,30,6,4,24,700,41,-5.1,1021.7,-5.6,0,0.5,MEDIUM
464,2013,3,20,7,6,7,4,46,900,18,-0.6,1021.9,-1,0,0.7,LOW
465,2013,3,20,8,34,44,5,51,1100,15,1.5,1022.7,-1.4,0,1.5,MEDIUM
466,2013,3,20,9,44,49,12,52,1200,22,1.9,1022.7,-2.8,0,2.7,MEDIUM
467,2013,3,20,10,63,15,17,49,1300,29,3.3,1022.2,-8.1,0,2.8,MEDIUM
468,2013,3,20,11,54,6,23,36,1000,49,3,1021.6,-3.8,0,2.5,MEDIUM
469,2013,3,20,12,47,75,23,37,1100,55,3.8,1020.7,-7.1,0,0.4,MEDIUM
470,2013,3,20,13,56,18,25,29,900,71,4.7,1019.5,-6.5,0,2.1,MEDIUM
471,2013,3,20,14,44,9,16,23,600,86,5.7,1018.5,-6.9,0,1.8,MEDIUM
472,2013,3,20,15,48,22,12,24,600,87,5.4,1017.7,-5.6,0,3.1,MEDIUM
473,2013,3,20,16,31,40,12,30,600,84,5.6,1017.2,-6.3,0,4.4,MEDIUM
474,2013,3,20,17,56,34,19,34,700,78,4.9,1016.8,-4.7,0,2.9,MEDIUM
475,2013,3,20,18,53,59,17,42,700,67,4,1016.5,-4.5,0,3.4,MEDIUM
476,2013,3,20,19,54,65,17,45,800,56,3.7,1016.5,-4,0,4.3,MEDIUM
477,2013,3,20,20,65,78,15,57,900,42,3.6,1016.2,-3.9,0,1.8,MEDIUM
478,2013,3,20,21,74,75,17,64,900,35,2.9,1016,-4.1,0,1.7,MEDIUM
479,2013,3,20,22,75,80,19,72,1000,26,2.7,1015.2,-4.1,0,1.5,MEDIUM
480,2013,3,20,23,81,89,21,71,1000,25,2.7,1014.2,-4.1,0,1.4,MEDIUM
481,2013,3,21,0,101,89,25,59,900,32,2.4,1013.8,-4.1,0,2.2,MEDIUM
482,2013,3,21,1,77,80,26,40,800,44,2,1013.1,-4.3,0,2.3,MEDIUM
483,2013,3,21,2,84,80,21,40,700,38,1.6,1012.1,-4.5,0,1.7,MEDIUM
484,2013,3,21,3,85,60,16,46,700,28,0.8,1011.1,-4.2,0,1.1,MEDIUM
485,2013,3,21,4,79,62,12,39,700,31,0.1,1010.4,-4,0,1,MEDIUM
486,2013,3,21,5,63,64,12,48,700,22,-0.3,1009.9,-4.4,0,1.3,MEDIUM
487,2013,3,21,6,70,71,11,62,900,7,-0.3,1009.5,-3.7,0,0.9,MEDIUM
488,2013,3,21,7,74,82,12,66,1000,4,0.9,1008.9,-4.5,0,1.1,MEDIUM
489,2013,3,21,8,72,88,18,66,1100,6,2.5,1007.8,-4.3,0,0.6,MEDIUM
490,2013,3,21,9,73,99,28,68,1300,9,3.6,1007,-3.5,0,0.8,MEDIUM
491,2013,3,21,10,108,118,34,70,1300,14,4.9,1005.9,-3.4,0,1.3,MEDIUM
492,2013,3,21,11,3,119,41,74,1399,20,5.4,1004.9,-2.9,0,1.8,LOW
493,2013,3,21,12,88,145,37,89,1600,22,6.6,1003.7,-2.6,0,2.3,MEDIUM
494,2013,3,21,13,154,165,42,84,1399,33,8.2,1002.3,-3,0,1.8,HIGH
495,2013,3,21,14,158,166,51,78,1300,50,8.4,1002,-2.3,0,2.2,HIGH
496,2013,3,21,15,162,181,63,83,1399,58,8.3,1001.7,-2.4,0,2,HIGH
497,2013,3,21,16,179,192,47,104,1500,39,8.3,1001.3,-2.1,0,2.8,HIGH
498,2013,3,21,17,183,199,47,116,1600,33,7.1,1002,-1.8,0,1.5,HIGH
499,2013,3,21,18,188,205,44,127,1700,25,6.6,1003.4,-1.6,0,1.7,HIGH
500,2013,3,21,19,200,224,38,146,1800,6,6.3,1004.6,-1.4,0,1.7,HIGH
501,2013,3,21,20,199,216,34,142,1700,6,6.1,1005.4,-1.6,0,2.4,HIGH
502,2013,3,21,21,193,194,31,114,1600,23,6.2,1006.4,-1.9,0,2.5,HIGH
503,2013,3,21,22,188,190,29,120,1700,12,6.7,1007.7,-2,0,2.3,HIGH
504,2013,3,21,23,167,190,39,92,1600,30,6,1008.5,-1.6,0,1.7,HIGH
505,2013,3,22,0,170,173,41,69,1399,42,5.4,1009.6,-2.4,0,1.5,HIGH
506,2013,3,22,1,157,140,39,61,1200,43,5,1010.5,-4.1,0,1.3,HIGH
507,2013,3,22,2,110,143,33,63,900,33,4.3,1011.2,-4.2,0,0.9,MEDIUM
508,2013,3,22,3,80,144,26,54,NA,NA,4.5,1011.8,-6.1,0,1.5,MEDIUM
509,2013,3,22,4,130,144,34,85,600,44,3.2,1012.9,-5.7,0,2.2,HIGH
510,2013,3,22,5,48,143,11,37,600,49,2.8,1013.9,-7.1,0,0.7,MEDIUM
511,2013,3,22,6,53,56,10,74,900,16,2.7,1015.1,-9.6,0,0.9,MEDIUM
512,2013,3,22,7,19,20,12,46,400,43,5.4,1015.9,-10.8,0,2.5,LOW
513,2013,3,22,8,12,24,12,44,500,50,6.7,1016.6,-12,0,2.5,LOW
514,2013,3,22,9,121,132,33,84,400,68,7.7,1016.7,-6.5,0,1.8,HIGH
515,2013,3,22,10,117,129,32,82,400,74,7.7,1016.3,-7.6,0,1.5,HIGH
516,2013,3,22,11,120,129,32,81,1100,48,8.6,1015.5,-7.2,0,2.5,HIGH
517,2013,3,22,12,53,126,44,46,1100,59,9.3,1014.6,-7,0,4.3,MEDIUM
518,2013,3,22,13,57,116,34,41,1000,69,9.6,1013.8,-5.9,0,3.7,MEDIUM
519,2013,3,22,14,68,137,28,43,1100,76,9.9,1013.4,-6.5,0,5.3,MEDIUM
520,2013,3,22,15,70,156,25,39,1000,89,10.2,1012.7,-5.4,0,3.4,MEDIUM
521,2013,3,22,16,62,142,21,39,800,87,9.7,1012.2,-5.4,0,4.2,MEDIUM
522,2013,3,22,17,67,126,21,42,800,86,9,1012.7,-5.3,0,4.1,MEDIUM
523,2013,3,22,18,76,129,22,46,900,86,8.5,1013.2,-5.7,0,2.5,MEDIUM
524,2013,3,22,19,67,122,21,54,900,77,7.7,1013.4,-6.1,0,2.3,MEDIUM
525,2013,3,22,20,71,113,18,60,800,62,5.1,1014.4,-4.8,0,1.9,MEDIUM
526,2013,3,22,21,58,107,18,70,900,37,3.9,1014.1,-4.6,0,2.4,MEDIUM
527,2013,3,22,22,62,95,17,72,1100,24,3,1014.1,-4.2,0,2,MEDIUM
528,2013,3,22,23,55,85,19,64,1200,25,1.9,1013.7,-4.4,0,2,MEDIUM
529,2013,3,23,0,49,72,18,69,1200,17,1.5,1013.1,-4.4,0,1.7,MEDIUM
530,2013,3,23,1,51,69,15,78,1100,7,1.5,1012.2,-4,0,1.7,MEDIUM
531,2013,3,23,2,51,69,16,84,1600,2,0.7,1011.5,-3.6,0,2.2,MEDIUM
532,2013,3,23,3,45,65,17,82,1399,2,1.1,1010.9,-3.6,0,1.7,MEDIUM
533,2013,3,23,4,48,63,17,77,1000,2,0.9,1010.1,-3.4,0,2.8,MEDIUM
534,2013,3,23,5,48,64,18,77,900,2,0.7,1010.1,-3.6,0,2.7,MEDIUM
535,2013,3,23,6,53,62,13,66,1000,2,0.7,1010.2,-3.8,0,2.2,MEDIUM
536,2013,3,23,7,55,70,18,66,1200,2,1.2,1008.7,-4.9,0,3.5,MEDIUM
537,2013,3,23,8,60,73,30,64,1500,8,2.4,1007.8,-4.8,0,2.6,MEDIUM
538,2013,3,23,9,68,85,48,66,1800,17,2.9,1007.5,-6,0,1.5,MEDIUM
539,2013,3,23,10,79,101,59,65,2000,23,3.9,1007.2,-5.3,0,1.7,MEDIUM
540,2013,3,23,11,83,108,74,62,1899,30,5,1006.5,-4.3,0,2.3,MEDIUM
541,2013,3,23,12,83,108,71,60,1800,36,5.5,1005.9,-5.8,0,1.9,MEDIUM
542,2013,3,23,13,81,108,71,62,1600,40,6.3,1005.8,-5.1,0,2.1,MEDIUM
543,2013,3,23,14,89,110,67,68,1600,37,8,1005.6,-4.8,0,2.6,MEDIUM
544,2013,3,23,15,89,122,66,67,1500,42,11.1,1005.9,-5.4,0,3.5,MEDIUM
545,2013,3,23,16,86,150,55,67,1399,43,11.5,1007.7,-9.5,0,7.7,MEDIUM
546,2013,3,23,17,72,220,30,59,1000,49,9.6,1009.9,-12.3,0,9.3,MEDIUM
547,2013,3,23,18,15,125,3,17,300,89,7.9,1012.1,-15,0,5.4,LOW
548,2013,3,23,19,10,76,3,20,300,82,6.5,1014.3,-13.7,0,5.9,LOW
549,2013,3,23,20,15,66,3,16,300,87,5.8,1016.3,-15.5,0,5.2,LOW
550,2013,3,23,21,5,42,3,14,300,92,5.2,1017.4,-16,0,2.6,LOW
551,2013,3,23,22,6,27,3,13,300,92,4.5,1018,-16.6,0,3.4,LOW
552,2013,3,23,23,8,26,3,13,300,90,2.9,1018.9,-14.8,0,2.8,LOW
553,2013,3,24,0,4,24,3,20,300,78,2,1019.3,-16,0,3.4,LOW
554,2013,3,24,1,11,25,6,33,300,61,1.2,1019.7,-15.3,0,2.8,LOW
555,2013,3,24,2,6,20,6,22,300,69,0.2,1019.9,-15,0,2.6,LOW
556,2013,3,24,3,5,20,7,26,300,63,-0.5,1019.8,-14.8,0,3.1,LOW
557,2013,3,24,4,8,16,8,32,400,55,-0.7,1020.1,-14.3,0,2.3,LOW
558,2013,3,24,5,8,17,8,32,400,46,-1.2,1020.6,-13.7,0,1.2,LOW
559,2013,3,24,6,12,20,7,36,500,47,0.2,1021,-13.8,0,1.2,LOW
560,2013,3,24,7,12,24,6,44,500,40,2.4,1021.4,-15.2,0,2,LOW
561,2013,3,24,8,19,31,7,42,500,47,3.6,1021.5,-17.9,0,4.4,LOW
562,2013,3,24,9,15,26,7,28,400,65,4.8,1021.3,-17.6,0,3.4,LOW
563,2013,3,24,10,12,20,7,19,300,79,5.9,1020.5,-17.4,0,2.2,LOW
564,2013,3,24,11,7,17,7,19,400,82,6.8,1019.5,-17.3,0,1.6,LOW
565,2013,3,24,12,14,16,9,20,400,83,8.1,1018.1,-17.9,0,1.4,LOW
566,2013,3,24,13,13,15,9,17,400,90,8.8,1016.4,-17.3,0,3.5,LOW
567,2013,3,24,14,7,11,6,17,400,94,9.9,1015.3,-17.3,0,2.4,LOW
568,2013,3,24,15,13,15,6,19,400,94,11,1014.5,-17.4,0,2.3,LOW
569,2013,3,24,16,10,17,7,20,400,96,9.5,1014.1,-15.9,0,1.2,LOW
570,2013,3,24,17,13,19,6,25,400,92,8.9,1014.3,-17.2,0,2.1,LOW
571,2013,3,24,18,14,20,7,25,NA,75.8268,7.3,1014.9,-15.5,0,3.2,LOW
572,2013,3,24,19,30,59,7,55,NA,69.615,6.7,1016,-14.1,0,2.6,MEDIUM
573,2013,3,24,20,46,79,15,63,NA,55.4778,6.3,1016.6,-13.4,0,2.1,MEDIUM
574,2013,3,24,21,53,86,27,65,NA,45.4104,6,1017.1,-13.1,0,1.8,MEDIUM
575,2013,3,24,22,56,82,22,82,NA,27.4176,4,1017.3,-11.6,0,0.8,MEDIUM
