No,year,month,day,hour,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
295,2013,3,13,6,500,69,0.8,1022.2,-8.5,0,NNE,1.6,Aotizhongxin
296,2013,3,13,7,600,69,3.7,1023.3,-10,0,NNE,2.9,Aotizhongxin
297,2013,3,13,8,700,69,4.8,1024.6,-13.6,0,NNE,3.3,Aotizhongxin
298,2013,3,13,9,600,69,5.5,1025.2,-10.7,0,ENE,3.9,Aotizhongxin
299,2013,3,13,10,500,69,6.4,1025.2,-11.3,0,ENE,2.6,Aotizhongxin
300,2013,3,13,11,400,69,6.6,1024.4,-12.6,0,NE,3.6,Aotizhongxin
301,2013,3,13,12,400,71,7.6,1023.7,-11.7,0,ENE,3.5,Aotizhongxin
302,2013,3,13,13,400,71,8.5,1022.9,-13.2,0,E,2.3,Aotizhongxin
303,2013,3,13,14,400,77,9.5,1022.2,-14.4,0,NE,1.6,Aotizhongxin
304,2013,3,13,15,400,77,9.7,1021.7,-13.5,0,SW,2,Aotizhongxin
305,2013,3,13,16,400,77,9.1,1021.9,-12.1,0,S,1.8,Aotizhongxin
306,2013,3,13,17,500,77,7.1,1022.3,-10.7,0,SSW,2.7,Aotizhongxin
307,2013,3,13,18,600,77,6.1,1022.8,-9,0,SSW,2.5,Aotizhongxin
308,2013,3,13,19,700,77,5.5,1023.5,-8.8,0,S,1.5,Aotizhongxin
309,2013,3,13,20,700,77,5,1023.7,-9.6,0,SSW,2.9,Aotizhongxin
310,2013,3,13,21,700,77,4.8,1024,-8.7,0,SSW,3.2,Aotizhongxin
311,2013,3,13,22,700,77,4,1023.8,-8.1,0,SSW,3.2,Aotizhongxin
312,2013,3,13,23,800,77,2.9,1024.1,-5.5,0,S,2.3,Aotizhongxin
313,2013,3,14,0,1100,77,2.5,1024.2,-3.8,0,SSW,2.4,Aotizhongxin
314,2013,3,14,1,1399,77,1.6,1024.5,-4.1,0,SSW,1,Aotizhongxin
315,2013,3,14,2,1399,77,1.3,1023.9,-4.6,0,SSW,1.5,Aotizhongxin
316,2013,3,14,3,1200,77,-0.1,1023.8,-4.7,0,WNW,0.5,Aotizhongxin
317,2013,3,14,4,1200,77,-0.5,1023.9,-3.9,0,NE,2.4,Aotizhongxin
318,2013,3,14,5,1500,77,-0.8,1024.3,-4,0,NNE,1.9,Aotizhongxin
319,2013,3,14,6,1600,77,-0.8,1024.3,-4.2,0,NNE,2.2,Aotizhongxin
320,2013,3,14,7,1399,77,-0.4,1024.6,-4.1,0,NE,2.1,Aotizhongxin
321,2013,3,14,8,1500,77,0.5,1024.9,-4.2,0,NW,2.3,Aotizhongxin
322,2013,3,14,9,1500,77,2.2,1024.3,-4.1,0,NW,1.5,Aotizhongxin
323,2013,3,14,10,1600,77,3.9,1023.4,-3.9,0,WSW,1.7,Aotizhongxin
324,2013,3,14,11,1600,77,5.5,1022.3,-3.6,0,S,1.2,Aotizhongxin
325,2013,3,14,12,1700,77,7.2,1021.3,-3.7,0,SW,3.4,Aotizhongxin
326,2013,3,14,13,1399,77,8.7,1020,-3.8,0,S,3.3,Aotizhongxin
327,2013,3,14,14,900,74,9.9,1019.4,-4.5,0,SSW,3.8,Aotizhongxin
328,2013,3,14,15,1000,74,9.3,1018.7,-4.3,0,S,3.2,Aotizhongxin
329,2013,3,14,16,1000,64,8.6,1018.1,-3.9,0,SSW,3.1,Aotizhongxin
330,2013,3,14,17,1000,52,7.6,1018.3,-3.6,0,SSW,3.5,Aotizhongxin
331,2013,3,14,18,1100,52,6.8,1018.4,-2.9,0,SSW,1.6,Aotizhongxin
332,2013,3,14,19,1100,52,6.2,1018.4,-2.7,0,S,1.3,Aotizhongxin
333,2013,3,14,20,1200,52,5.9,1018.3,-2,0,SSW,1.3,Aotizhongxin
334,2013,3,14,21,1399,52,3.5,1018.4,-1.9,0,WNW,0.6,Aotizhongxin
335,2013,3,14,22,1600,52,1.4,1018.2,-1.8,0,SE,0,Aotizhongxin
336,2013,3,14,23,1700,52,1.6,1017.7,-1.8,0,ENE,1.1,Aotizhongxin
337,2013,3,15,0,1700,52,2.3,1017.8,-2.2,0,NE,1.2,Aotizhongxin
338,2013,3,15,1,2700,52,2.4,1017.4,-2.5,0,NE,1.8,Aotizhongxin
339,2013,3,15,2,2700,52,2,1016.6,-2.9,0,NE,1.1,Aotizhongxin
340,2013,3,15,3,2500,52,1.5,1016.3,-2.8,0,NE,1.6,Aotizhongxin
341,2013,3,15,4,2399,52,1,1016.2,-2.6,0,NE,0.8,Aotizhongxin
342,2013,3,15,5,2200,52,0.7,1016.1,-2.5,0,NE,1.2,Aotizhongxin
343,2013,3,15,6,2100,52,0.6,1016,-2.5,0,NE,1.2,Aotizhongxin
344,2013,3,15,7,1899,52,2.4,1016.3,-2.3,0,NNE,1,Aotizhongxin
345,2013,3,15,8,2100,52,4.2,1016.5,-2.2,0,NE,1.4,Aotizhongxin
346,2013,3,15,9,2200,52,6.4,1015.9,-2.5,0,NNE,1.4,Aotizhongxin
347,2013,3,15,10,2000,4,8.1,1015.1,-2,0,SE,1.6,Aotizhongxin
348,2013,3,15,11,1600,15,9,1014.2,-2,0,NNW,1.4,Aotizhongxin
349,2013,3,15,12,1700,17,10.3,1013.2,-2.1,0,WSW,1.6,Aotizhongxin
350,2013,3,15,13,1700,52,12,1011.9,-1.2,0,SE,1.5,Aotizhongxin
351,2013,3,15,14,1899,52,12.2,1011.4,-0.7,0,SSW,2.7,Aotizhongxin
352,2013,3,15,15,2299,52,12.3,1010.9,-0.3,0,S,2,Aotizhongxin
353,2013,3,15,16,2100,43,11.5,1010.9,0.3,0,SW,3.4,Aotizhongxin
354,2013,3,15,17,1700,42,10.6,1011.6,0.9,0,SW,1.8,Aotizhongxin
355,2013,3,15,18,1700,44,9.1,1012.2,1.5,0,WSW,1,Aotizhongxin
356,2013,3,15,19,1800,44,7,1012.5,1.3,0,SSW,1.1,Aotizhongxin
357,2013,3,15,20,2000,44,6.3,1013.8,1.4,0,ESE,0,Aotizhongxin
358,2013,3,15,21,2100,44,7.1,1014.4,0.7,0,NNW,0.8,Aotizhongxin
359,2013,3,15,22,2500,44,7.3,1015.3,0.9,0,NNE,1,Aotizhongxin
360,2013,3,15,23,3200,44,7.3,1015.5,0.7,0,NNE,1.5,Aotizhongxin
361,2013,3,16,0,3299,44,6.5,1015.6,0.6,0,NE,1.1,Aotizhongxin
362,2013,3,16,1,2700,44,5.9,1015.9,0.2,0,NE,1.7,Aotizhongxin
363,2013,3,16,2,2399,44,5.9,1016.5,0.2,0,NE,1.5,Aotizhongxin
364,2013,3,16,3,2133,44,5.6,1017,0.4,0,WNW,1,Aotizhongxin
365,2013,3,16,4,2000,44,3.9,1018,0.6,0,NNE,1.3,Aotizhongxin
366,2013,3,16,5,1800,44,5.3,1018.7,0.3,0,N,1.6,Aotizhongxin
367,2013,3,16,6,1800,44,4.8,1019.3,0.4,0,NE,1.3,Aotizhongxin
368,2013,3,16,7,2100,44,6,1020.1,0.5,0,N,0.2,Aotizhongxin
369,2013,3,16,8,2200,44,8.4,1020.7,1.3,0,W,1.1,Aotizhongxin
370,2013,3,16,9,2100,44,10.7,1020.9,0.7,0,WSW,1.3,Aotizhongxin
371,2013,3,16,10,1899,44,12.6,1020.2,0,0,SW,2.8,Aotizhongxin
372,2013,3,16,11,1800,44,13.5,1019.9,-0.2,0,S,1.8,Aotizhongxin
373,2013,3,16,12,1899,54,14,1018.5,-0.9,0,SE,2.2,Aotizhongxin
374,2013,3,16,13,1899,80,14.1,1017.5,-0.4,0,SSW,2.5,Aotizhongxin
375,2013,3,16,14,1700,92,14.5,1016.6,0.3,0,S,2.1,Aotizhongxin
376,2013,3,16,15,1700,94,13.6,1015.6,1.2,0,S,2,Aotizhongxin
377,2013,3,16,16,2299,94,12.9,1015.1,1.5,0,S,1.9,Aotizhongxin
378,2013,3,16,17,2700,94,12.4,1014.8,1.7,0,S,2.1,Aotizhongxin
379,2013,3,16,18,2899,94,12,1014.2,2.2,0,SSE,2.4,Aotizhongxin
380,2013,3,16,19,2600,94,10.8,1014.7,2.6,0,S,1.2,Aotizhongxin
381,2013,3,16,20,2200,94,10,1014.6,2.1,0,S,1.6,Aotizhongxin
382,2013,3,16,21,2100,94,9.2,1014.1,1.8,0,SSW,2.7,Aotizhongxin
383,2013,3,16,22,2100,94,8.3,1013.4,2.1,0,SSW,1.8,Aotizhongxin
384,2013,3,16,23,1800,94,7.8,1012.6,2,0,S,1.5,Aotizhongxin
385,2013,3,17,0,1500,94,7.2,1012.2,2.1,0,SSW,1.5,Aotizhongxin
386,2013,3,17,1,1700,94,6.5,1011.2,1.8,0,WSW,1.3,Aotizhongxin
387,2013,3,17,2,2100,94,5.6,1009.8,2.2,0,WSW,1,Aotizhongxin
388,2013,3,17,3,2500,94,6.8,1008.8,2.3,0,WSW,1.4,Aotizhongxin
389,2013,3,17,4,2299,94,5.9,1007.9,2.2,0,W,0.6,Aotizhongxin
390,2013,3,17,5,2000,94,5.3,1007.5,2.5,0,WNW,0.7,Aotizhongxin
391,2013,3,17,6,2200,94,4.2,1006,1.9,0,WSW,0.6,Aotizhongxin
392,2013,3,17,7,2200,94,5.6,1005.8,2.1,0,NNE,0.6,Aotizhongxin
393,2013,3,17,8,2700,94,7.6,1005.3,2.1,0,WSW,0.6,Aotizhongxin
394,2013,3,17,9,2899,94,9.3,1004.7,2.4,0,WSW,0.7,Aotizhongxin
395,2013,3,17,10,3100,94,10.6,1003.6,2.7,0,SW,0.8,Aotizhongxin
396,2013,3,17,11,3399,94,12.9,1001.9,3,0,E,1.4,Aotizhongxin
397,2013,3,17,12,3000,94,14.4,1000.1,2.9,0,SSW,1.2,Aotizhongxin
398,2013,3,17,13,2799,94,15.1,998.7,3.2,0,S,2.1,Aotizhongxin
399,2013,3,17,14,2700,94,15.9,997.5,3.7,0,S,1.5,Aotizhongxin
400,2013,3,17,15,2600,102,15.5,996.6,3.9,0,S,1.8,Aotizhongxin
401,2013,3,17,16,2299,105,15.3,996.2,4,0,SW,0.9,Aotizhongxin
402,2013,3,17,17,2200,107,14.1,996.1,4.9,0,SSW,0.9,Aotizhongxin
403,2013,3,17,18,2200,107,12,996.1,4.5,0,N,0.9,Aotizhongxin
404,2013,3,17,19,2500,58,9.3,996.1,4.7,0,NE,0,Aotizhongxin
405,2013,3,17,20,2799,107,11.5,996.3,4.7,0,NNE,1.7,Aotizhongxin
406,2013,3,17,21,2899,107,10.9,996.2,3.9,0,NE,1.9,Aotizhongxin
407,2013,3,17,22,3299,107,10,995.9,4.1,0,NNE,1.5,Aotizhongxin
408,2013,3,17,23,3500,107,8.7,996,3.7,0,NE,1.9,Aotizhongxin
409,2013,3,18,0,4099,107,9,995.9,2.8,0,N,1.8,Aotizhongxin
410,2013,3,18,1,3799,107,8.8,996.3,-1.1,0,NNW,1.1,Aotizhongxin
411,2013,3,18,2,2100,107,10.9,996.2,-7.4,0,NNE,2.3,Aotizhongxin
412,2013,3,18,3,300,107,11.4,996.4,-10.2,0,NNW,4.7,Aotizhongxin
413,2013,3,18,4,400,107,10.5,997.1,-7.7,0,N,3.6,Aotizhongxin
414,2013,3,18,5,300,107,8.6,999.8,-8,0,NNE,4.4,Aotizhongxin
415,2013,3,18,6,300,107,7,1001.4,-9,0,NNE,3.4,Aotizhongxin
416,2013,3,18,7,400,107,6.2,1002.4,-12.4,0,NE,6.5,Aotizhongxin
417,2013,3,18,8,400,107,6.5,1003.2,-16.9,0,NNE,4.8,Aotizhongxin
418,2013,3,18,9,400,107,8.7,1003.5,-13.7,0,NNW,6.2,Aotizhongxin
419,2013,3,18,10,400,107,9.4,1004.7,-17.7,0,NE,3.8,Aotizhongxin
420,2013,3,18,11,400,107,10.5,1004.2,-15.9,0,NNW,4.4,Aotizhongxin
421,2013,3,18,12,600,107,11.7,1003.6,-15.9,0,NNW,2.4,Aotizhongxin
422,2013,3,18,13,400,107,11.9,1002.1,-16.7,0,N,3.2,Aotizhongxin
423,2013,3,18,14,400,107,12,1000.9,-16.6,0,NNE,1.9,Aotizhongxin
424,2013,3,18,15,400,107,11.5,1000.4,-12.1,0,S,1.7,Aotizhongxin
425,2013,3,18,16,500,84,10.7,1000,-12.7,0,SSW,3.9,Aotizhongxin
426,2013,3,18,17,500,65,9.7,1000.4,-12.9,0,S,4.4,Aotizhongxin
427,2013,3,18,18,500,65,7.2,1001.3,-2.5,0,S,4.1,Aotizhongxin
428,2013,3,18,19,1100,38,5.4,1002.9,-3.4,0,SSW,7,Aotizhongxin
429,2013,3,18,20,800,42,4.4,1003.7,-3.6,0.1,S,4.7,Aotizhongxin
430,2013,3,18,21,700,47,3.7,1004,-4,0,SSE,2.9,Aotizhongxin
431,2013,3,18,22,800,41,2.9,1004,-4.1,0,S,2,Aotizhongxin
432,2013,3,18,23,800,43,2.6,1004.9,-4,0,S,2.1,Aotizhongxin
433,2013,3,19,0,1000,34,2.5,1005.5,-4.5,0,NNE,1.9,Aotizhongxin
434,2013,3,19,1,800,29,2,1006,-4.5,0,NE,2.7,Aotizhongxin
435,2013,3,19,2,800,27,1.2,1005.4,-4.5,0,NE,1.7,Aotizhongxin
436,2013,3,19,3,766.6666667,22,0.8,1005.8,-3,0,ENE,1.5,Aotizhongxin
437,2013,3,19,4,833.3333333,15.66666667,0.1,1005.4,-3.5,0,N,1.4,Aotizhongxin
438,2013,3,19,5,900,11,0.1,1005.4,-3.8,0,NNE,1.3,Aotizhongxin
439,2013,3,19,6,933.3333333,10,0.4,1006.6,-2.8,0,NNE,1.1,Aotizhongxin
440,2013,3,19,7,900,6,1.6,1007,-2.4,0,NNE,1.7,Aotizhongxin
441,2013,3,19,8,800,10,3,1007.4,-2.9,0,NE,2.7,Aotizhongxin
442,2013,3,19,9,1000,18,2.6,1008.2,-3.5,0,NNE,2.9,Aotizhongxin
443,2013,3,19,10,700,24,3,1008,-2.9,0,NNE,1.9,Aotizhongxin
444,2013,3,19,11,700,24,3.2,1007.9,-0.3,0,NNE,1.4,Aotizhongxin
445,2013,3,19,12,700,28,3.5,1007.4,-0.2,0,N,2.1,Aotizhongxin
446,2013,3,19,13,700,29,4,1007.3,0,0,NE,2.9,Aotizhongxin
447,2013,3,19,14,700,29,4.8,1007.4,0,0,NE,2.3,Aotizhongxin
448,2013,3,19,15,600,34,4.4,1008.2,0.2,0,NE,2.1,Aotizhongxin
449,2013,3,19,16,600,36,3.5,1009.3,1.7,0.2,NE,1.7,Aotizhongxin
450,2013,3,19,17,600,29,2.8,1009.8,1.8,0.7,NE,2.5,Aotizhongxin
451,2013,3,19,18,700,25,2.3,1011.4,1.6,1.4,NE,1.8,Aotizhongxin
452,2013,3,19,19,900,14,1.7,1013.2,1,1.4,NE,2.3,Aotizhongxin
453,2013,3,19,20,800,6,0.9,1013.9,0.5,1.8,NE,1.6,Aotizhongxin
454,2013,3,19,21,1200,2,0.9,1014.9,0.5,1.5,ESE,1.5,Aotizhongxin
455,2013,3,19,22,1200,4,0.4,1015.6,0.1,1.3,SSE,1.4,Aotizhongxin
456,2013,3,19,23,900,5,-0.1,1016.4,-0.5,0.7,S,1.6,Aotizhongxin
457,2013,3,20,0,800,8,-0.3,1017.4,-0.6,1,SE,0,Aotizhongxin
458,2013,3,20,1,800,10,-1.2,1018.1,-1.5,1.6,SW,1.2,Aotizhongxin
459,2013,3,20,2,1100,9,-1.2,1018.5,-1.3,0.9,SSW,0,Aotizhongxin
460,2013,3,20,3,1100,9,-1.1,1018.7,-1.2,1.5,NE,1.2,Aotizhongxin
461,2013,3,20,4,1000,10,-2.1,1019,-2.4,2.5,E,1.6,Aotizhongxin
462,2013,3,20,5,1000,20,-4.3,1019.4,-4.7,0,SSW,1.2,Aotizhongxin
463,2013,3,20,6,700,27,-5.7,1019.6,-6,0,N,0,Aotizhongxin
464,2013,3,20,7,1000,17,-2.3,1020.2,-2.3,0,SSW,0.1,Aotizhongxin
465,2013,3,20,8,1300,4,-0.1,1020.7,-1.1,0,W,1.7,Aotizhongxin
466,2013,3,20,9,1300,7,1.9,1021,-2.1,0,SW,2.3,Aotizhongxin
467,2013,3,20,10,1200,17,2.6,1020.4,-4,0,W,3,Aotizhongxin
468,2013,3,20,11,900,39,3.1,1019.4,-3.3,0,SW,1.7,Aotizhongxin
469,2013,3,20,12,600,57,3.8,1018.8,-5.2,0,WSW,2.4,Aotizhongxin
470,2013,3,20,13,1000,49,4.7,1017.7,-3.6,0,SSW,2.1,Aotizhongxin
471,2013,3,20,14,800,68,5.4,1016.6,-3.4,0,SW,3.8,Aotizhongxin
472,2013,3,20,15,700,70,5.4,1015.5,-4.2,0,W,3.2,Aotizhongxin
473,2013,3,20,16,700,65,5.4,1015.1,-3.2,0,SW,4,Aotizhongxin
474,2013,3,20,17,700,64,4.4,1014.5,-2.3,0,SW,3.4,Aotizhongxin
475,2013,3,20,18,700,55,3.8,1014.2,-2.4,0,SW,3.4,Aotizhongxin
476,2013,3,20,19,800,36,3.4,1014.2,-2.4,0,SW,3.9,Aotizhongxin
477,2013,3,20,20,900,35,3.1,1013.8,-2.4,0,SW,2.9,Aotizhongxin
478,2013,3,20,21,1000,33,2.8,1013.6,-2.5,0,SW,2.2,Aotizhongxin
479,2013,3,20,22,1000,29,2.8,1012.7,-2.7,0,SW,2.2,Aotizhongxin
480,2013,3,20,23,1000,32,2.2,1011.8,-2.9,0,WSW,1.9,Aotizhongxin
481,2013,3,21,0,1000,26,1.9,1011.3,-2.6,0,SW,2.3,Aotizhongxin
482,2013,3,21,1,1100,25,1.7,1010.6,-2.8,0,SW,2.4,Aotizhongxin
483,2013,3,21,2,1000,23,1,1009.6,-2.8,0,WNW,1,Aotizhongxin
484,2013,3,21,3,800,19,-0.8,1008.9,-2.7,0,NW,0.5,Aotizhongxin
485,2013,3,21,4,900,9,-1.7,1008.5,-3,0,WNW,0.7,Aotizhongxin
486,2013,3,21,5,900,9,-1.7,1008,-2.7,0,ESE,0.1,Aotizhongxin
487,2013,3,21,6,900,3,-0.6,1007.6,-2.2,0,ENE,1.5,Aotizhongxin
488,2013,3,21,7,1399,2,0.2,1006.9,-2,0,N,0.7,Aotizhongxin
489,2013,3,21,8,1600,2,1.4,1005.9,-1.8,0,NNE,1.6,Aotizhongxin
490,2013,3,21,9,1800,2,2.7,1005.3,-2.2,0,N,1.6,Aotizhongxin
491,2013,3,21,10,1700,2,3.7,1004.5,-1.9,0,NNW,1.7,Aotizhongxin
492,2013,3,21,11,1700,6,5,1003,-1.9,0,ENE,2.4,Aotizhongxin
493,2013,3,21,12,1600,10,6.2,1002.1,-1.5,0,ENE,2,Aotizhongxin
494,2013,3,21,13,1600,15,6.9,1001.3,-1.3,0,NNE,3,Aotizhongxin
495,2013,3,21,14,1700,18,7.5,1000.4,-1.2,0,NNW,1.4,Aotizhongxin
496,2013,3,21,15,1600,26,7.7,1000,-0.8,0,ENE,1.4,Aotizhongxin
497,2013,3,21,16,1600,22,7.7,999.8,-0.8,0,N,1.7,Aotizhongxin
498,2013,3,21,17,1600,20,6.9,1000.2,-0.1,0,NNW,2.3,Aotizhongxin
499,2013,3,21,18,1600,15,6.1,1001.4,0,0,N,1.1,Aotizhongxin
500,2013,3,21,19,1700,7,5.5,1002.5,0.1,0,NE,1.4,Aotizhongxin
501,2013,3,21,20,1600,14,5.2,1003.7,-0.2,0,ENE,2.5,Aotizhongxin
502,2013,3,21,21,1700,6,4.8,1004.4,0,0,ENE,1.4,Aotizhongxin
503,2013,3,21,22,1899,2,4.7,1005.5,0.1,0,NE,2.7,Aotizhongxin
504,2013,3,21,23,1899,2,4.1,1006.8,0.1,0,NE,2.2,Aotizhongxin
505,2013,3,22,0,1700,2,3.4,1007.6,-0.1,0,ENE,0.8,Aotizhongxin
506,2013,3,22,1,1600,3,1.7,1008.7,-0.1,0,NE,0.6,Aotizhongxin
507,2013,3,22,2,1399,2,1.1,1009.5,-0.4,0,NE,1.1,Aotizhongxin
508,2013,3,22,3,1200,2,2.4,1010.1,-5.3,0,NE,2,Aotizhongxin
509,2013,3,22,4,1200,14,4.4,1010.7,-11.3,0,NNE,2,Aotizhongxin
510,2013,3,22,5,900,32,4,1011.6,-11.6,0,NE,2,Aotizhongxin
511,2013,3,22,6,500,36,2.7,1012.9,-8.4,0,ENE,0.9,Aotizhongxin
512,2013,3,22,7,700,14,5.8,1013.9,-7.8,0,ENE,1.4,Aotizhongxin
513,2013,3,22,8,600,19,7.6,1014.8,-9.3,0,ENE,2.3,Aotizhongxin
514,2013,3,22,9,600,38,8.6,1014.8,-9.9,0,SE,1.5,Aotizhongxin
515,2013,3,22,10,600,43,8.1,1014.4,-4.1,0,SW,4.4,Aotizhongxin
516,2013,3,22,11,700,48,8.7,1013.7,-5.6,0,S,2.8,Aotizhongxin
517,2013,3,22,12,1200,39,9.2,1012.5,-3.7,0,WSW,5,Aotizhongxin
518,2013,3,22,13,1000,48,9.8,1011.9,-1.3,0,SW,3.9,Aotizhongxin
519,2013,3,22,14,1200,56,10,1011.1,-2,0,SW,4.2,Aotizhongxin
520,2013,3,22,15,1100,64,9.6,1010.6,-2.1,0,SSW,4.6,Aotizhongxin
521,2013,3,22,16,900,66,9.3,1010.2,-2,0,SSW,2.9,Aotizhongxin
522,2013,3,22,17,900,66,8.9,1010.3,-2.4,0,SSW,3.9,Aotizhongxin
523,2013,3,22,18,900,66,8.1,1010.7,-3.4,0,SSW,3,Aotizhongxin
524,2013,3,22,19,900,59,7.8,1011,-3.7,0,S,2.7,Aotizhongxin
525,2013,3,22,20,800,42,7.1,1011.8,-3.8,0,SSE,3.3,Aotizhongxin
526,2013,3,22,21,800,31,5.6,1011.7,-3.8,0,S,2.1,Aotizhongxin
527,2013,3,22,22,900,22,4.3,1011.8,-3.5,0,SSE,1.9,Aotizhongxin
528,2013,3,22,23,1200,2,3.1,1011.1,-3.3,0,SE,1.9,Aotizhongxin
529,2013,3,23,0,1500,2,2.7,1010.7,-3,0,SSE,1.7,Aotizhongxin
530,2013,3,23,1,1399,4,2.2,1009.8,-2.7,0,SSE,2.1,Aotizhongxin
531,2013,3,23,2,1300,2,2,1009.1,-2.7,0,SSW,0.9,Aotizhongxin
532,2013,3,23,3,1100,2,1.5,1008.5,-2.5,0,WNW,0.6,Aotizhongxin
533,2013,3,23,4,1200,2,0.8,1007.7,-2.3,0,N,1.3,Aotizhongxin
534,2013,3,23,5,866.6666667,2,0.8,1007.5,-2.1,0,NE,1.1,Aotizhongxin
535,2013,3,23,6,933.3333333,2,1,1007.4,-1.9,0,NNE,1.5,Aotizhongxin
536,2013,3,23,7,1233.333333,2,1.8,1006.4,-3.1,0,SSW,2.1,Aotizhongxin
537,2013,3,23,8,900,2,3.4,1005.3,-4.6,0,ESE,2.3,Aotizhongxin
538,2013,3,23,9,1966.666667,2,4.5,1005.4,-5,0,NE,1.5,Aotizhongxin
539,2013,3,23,10,1633.333333,10,4.2,1005.2,-4.5,0,NNE,1.9,Aotizhongxin
540,2013,3,23,11,1466.666667,17,5,1004.8,-4.6,0,NE,4.1,Aotizhongxin
541,2013,3,23,12,1366.666667,22,5.1,1004.4,-5,0,N,0.9,Aotizhongxin
542,2013,3,23,13,1233.333333,24,7.4,1003.8,-3.8,0,ENE,0.8,Aotizhongxin
543,2013,3,23,14,1533.333333,25,10.3,1003.4,-3.1,0,ENE,2.3,Aotizhongxin
544,2013,3,23,15,1733.333333,27,10.6,1004.8,-3.5,0,NE,1.3,Aotizhongxin
545,2013,3,23,16,2100,29,11.9,1006,-7.5,0,NNW,8.3,Aotizhongxin
546,2013,3,23,17,733.3333333,51,9,1008.2,-8.6,0,NNE,3.7,Aotizhongxin
547,2013,3,23,18,400,75,7.1,1010.5,-10.2,0,NNE,4.1,Aotizhongxin
548,2013,3,23,19,366.6666667,70,6,1012.8,-12.6,0,NNE,4.3,Aotizhongxin
549,2013,3,23,20,333.3333333,73,5.2,1014.4,-12.8,0,NNE,2.3,Aotizhongxin
550,2013,3,23,21,333.3333333,78,4.6,1015.3,-15.3,0,NNE,3.9,Aotizhongxin
551,2013,3,23,22,233.3333333,78,3.9,1016,-14.9,0,NNE,2.8,Aotizhongxin
552,2013,3,23,23,233.3333333,76,3.5,1016.7,-14.7,0,NE,2.1,Aotizhongxin
553,2013,3,24,0,366.6666667,75,2.7,1017.3,-14,0,NNE,2.2,Aotizhongxin
554,2013,3,24,1,300,57,2,1017.6,-13.4,0,NNE,2.4,Aotizhongxin
555,2013,3,24,2,500,53,2,1017.7,-14.2,0,NNE,3.4,Aotizhongxin
556,2013,3,24,3,666.6666667,46,1.6,1017.5,-14.1,0,NNE,3.3,Aotizhongxin
557,2013,3,24,4,600,41,1.5,1017.7,-14.6,0,N,4.4,Aotizhongxin
558,2013,3,24,5,566.6666667,36,1,1018.4,-13.9,0,NNE,2.8,Aotizhongxin
559,2013,3,24,6,600,26,1.1,1018.7,-13.8,0,NNE,2.2,Aotizhongxin
560,2013,3,24,7,666.6666667,39,2.8,1019.3,-14.4,0,N,2.3,Aotizhongxin
561,2013,3,24,8,733.3333333,45,4.3,1019.5,-15.1,0,NNE,3.1,Aotizhongxin
562,2013,3,24,9,566.6666667,56,5.6,1019.5,-16.3,0,NNW,3.9,Aotizhongxin
563,2013,3,24,10,433.3333333,67,5.9,1019,-16,0,NNW,3,Aotizhongxin
564,2013,3,24,11,433.3333333,70,7.5,1017.8,-15.4,0,NNW,2.7,Aotizhongxin
565,2013,3,24,12,466.6666667,71,8.8,1016.3,-15,0,ENE,1.8,Aotizhongxin
566,2013,3,24,13,333.3333333,76,9.7,1014.8,-12.2,0,W,2.7,Aotizhongxin
567,2013,3,24,14,400,78,10.4,1013.6,-15.2,0,N,2,Aotizhongxin
568,2013,3,24,15,433.3333333,81,10.6,1012.9,-12.1,0,SSW,1.9,Aotizhongxin
569,2013,3,24,16,533.3333333,81,9.5,1012.7,-12.4,0,WSW,3.4,Aotizhongxin
570,2013,3,24,17,433.3333333,73,7.9,1012.6,-11.5,0,WSW,3.7,Aotizhongxin
571,2013,3,24,18,633.3333333,61,6.9,1013.1,-10.8,0,SW,4,Aotizhongxin
572,2013,3,24,19,733.3333333,49.266,6.3,1014,-10,0,SW,3.3,Aotizhongxin
573,2013,3,24,20,733.3333333,36.6282,5.9,1014.5,-10,0,SW,2.4,Aotizhongxin
574,2013,3,24,21,1033.333333,26.775,5.2,1014.7,-9.4,0,WSW,2.2,Aotizhongxin
575,2013,3,24,22,1466.666667,18.6354,2.6,1015.2,-8.2,0,WSW,1.1,Aotizhongxin
576,2013,3,24,23,1400,23,0.9,1015.8,-7.6,0,NW,0.4,Aotizhongxin
577,2013,3,25,0,1366.666667,7.2828,0.3,1016.2,-4.3,0,E,0.4,Aotizhongxin
578,2013,3,25,1,2100,0.6426,-0.3,1016.4,-6.3,0,SE,1.1,Aotizhongxin
579,2013,3,25,2,2700,4.547533333,0.5,1017,-6.8,0,NNE,1.3,Aotizhongxin
580,2013,3,25,3,2233.333333,2.333333333,0.3,1017.4,-5.1,0,NE,1.2,Aotizhongxin
581,2013,3,25,4,2533.333333,3.333333333,-0.6,1017.7,-4.5,0,NNE,1.3,Aotizhongxin
582,2013,3,25,5,1866.666667,4.666666667,-1.1,1018.1,-4.8,0,NE,1.7,Aotizhongxin
583,2013,3,25,6,1866.666667,2.666666667,-0.9,1018.1,-4.6,0,NNE,1.5,Aotizhongxin
584,2013,3,25,7,2000,2.666666667,0.8,1018.5,-4.6,0,NE,1.9,Aotizhongxin
585,2013,3,25,8,2166.666667,1.666666667,2.7,1018.6,-4.8,0,ESE,0.6,Aotizhongxin
586,2013,3,25,9,2700,4.0698,4.3,1018.4,-5,0,E,2,Aotizhongxin
